"Nexus Core will be restarted. Lite mode database will be deleted and resynchronized from the beginning.","","Settings.Core"
"Exit remote Core mode?","","Settings.Core"
"(This will restart your Core)","","Settings.Core"
"Enter remote Core mode?","","Settings.Core"
"(Remote core will continue to run, but internal core will restart)","","Settings.Core"
"Core settings saved","저장된 핵심 설정","Settings.Core"
"Restarting Core...","","Settings.Core"
"Error saving settings","","Settings.Core"
"Embedded Core","","Settings.Core"
"Remote Core","","Settings.Core"
"Restart Core for these changes to take effect","","Settings.Core"
"Save settings","","Settings.Core"
"IP address","IP 주소","Settings.Core"
"Remote Core IP address","","Settings.Core"
"API SSL","","Settings.Core"
"Use SSL for API calls","","Settings.Core"
"API Username","","Settings.Core"
"Nexus API server Username","","Settings.Core"
"API Password","","Settings.Core"
"Nexus API server Password","","Settings.Core"
"Log out on close","","Settings.Core"
"Log out of all users before closing the wallet","","Settings.Core"
"Settings","설정","Settings"
"Application","신청","Settings"
"Core","핵심","Settings"
"Style","스타일","Settings"
"Modules","","Settings"
"Select development module directory","","Settings.Modules"
"Your module is still in development? <link>Add a development module</link>","","Settings.Modules"
"Select module archive file","","Settings.Modules"
"Select module directory","","Settings.Modules"
"Add Module","","Settings.Modules"
"Checking module","","Settings.Modules"
"Drop here to install","","Settings.Modules"
"Select module's <file>archive file</file> or <dir>directory</dir>","","Settings.Modules"
"or drag and drop it here","","Settings.Modules"
"Developed by Nexus","","Settings.Modules"
"Installed modules","","Settings.Modules"
"Failed to load %{moduleName}","","Settings.Modules"
"No modules have been installed","","Settings.Modules"
"Disable %{moduleName}?","","Settings.Modules"
"Wallet will be automatically refreshed for the change to take effect","","Settings.Modules"
"Enable %{moduleName}?","","Settings.Modules"
"This module was built for an incompatible wallet version","","Settings.Modules"
"Module is not open source","","Settings.Modules"
"The provided repository is not verified to be the real source code of this module","","Settings.Modules"
"%{version} update available","","Settings.Modules"
"development","","Settings.Modules"
"Cancel download","","Settings.Modules"
"Downloading %{percentage}%...","","Settings.Modules"
"Install","","Settings.Modules"
"Failed to load module","","Settings.Modules"
"Overwrite module?","","Settings.Modules"
"A module with the same directory name already exists","","Settings.Modules"
"Module has been successfully installed","","Settings.Modules"
"The wallet will now be refreshed for the new module to take effect","","Settings.Modules"
"Failed to install module","","Settings.Modules"
"Cannot find module","","Settings.Modules"
"Unsupported file type","","Settings.Modules"
"Cannot install from this location","","Settings.Modules"
"Directory has already been added","","Settings.Modules"
"Failed to load development module","","Settings.Modules"
"A module with the same name already exists","","Settings.Modules"
"Development module has been added","","Settings.Modules"
"Cannot find module archive file among assets","","Settings.Modules"
"Error downloading module","","Settings.Modules"
"Module Details","","ModuleDetails"
"Module name","","ModuleDetails"
"Display name","","ModuleDetails"
"Module type","","ModuleDetails"
"Description","","ModuleDetails"
"Author","","ModuleDetails"
"Source code","","ModuleDetails"
"Visit repository","","ModuleDetails"
"Cancel download","","ModuleDetails"
"Downloading %{percentage}%...","","ModuleDetails"
"Install","","ModuleDetails"
"Remove module","","ModuleDetails"
"in development","","ModuleDetails"
"Entry","","ModuleDetails"
"Version","","ModuleDetails"
"Target wallet version","","ModuleDetails"
"incompatible","","ModuleDetails"
"This module is developed by Nexus","","ModuleDetails"
"This repository does not exist or is private","","ModuleDetails"
"This repository is not verified to be the real source code of this module","","ModuleDetails"
"Module hash","","ModuleDetails"
"Update to %{version}","","ModuleDetails"
"View the release","","ModuleDetails"
"Open App","","ModuleDetails"
"Module is disallowed","","ModuleDetails"
"Installing Module...","","ModuleDetails"
"Install Module","","ModuleDetails"
"Warning: This module is written by a third party, Nexus is NOT
              responsible for its quality or legitimacy. Please make sure to do
              your due diligence before installing third party modules and use
              them with your own risk.","","ModuleDetails"
"Select wallpaper","","Settings.Style"
"Starry night","","Settings.Style"
"Cosmic light","","Settings.Style"
"Nexus.io","","Settings.Style"
"Custom wallpaper","","Settings.Style"
"Select a custom wallpaper","","Settings.Style"
"Select custom theme file","","Settings.Style"
"Theme exported","","Settings.Style"
"Render globe","지구본 보이기","Settings.Style"
"Render the globe on the Overview page.","개요 페이지에서 지구본 렌더링","Settings.Style"
"Your computer does not support OPENGL 2.0","","Settings.Style"
"Overview Display","","Settings.Style"
"Hide Overview balances","","Settings.Style"
"Hide the balances on the Overview page for privacy.","","Settings.Style"
"Nexus Addresses format","","Settings.Style"
"Choose your Nexus Address display preference","","Settings.Style"
"Sample Address","","Settings.Style"
"Wallet theme","","Settings.Style"
"Background","","Settings.Style"
"Customize your background wallpaper","","Settings.Style"
"Color scheme","","Settings.Style"
"Background Color","패널 배경색","Settings.Style"
"Foreground Color","텍스트 색상","Settings.Style"
"Primary Color","","Settings.Style"
"Primary Color Accent","","Settings.Style"
"Danger Color","","Settings.Style"
"Danger Color Accent","","Settings.Style"
"Globe Color","글로브 색상","Settings.Style"
"Globe Pillar Color","글로브 필라 색","Settings.Style"
"Globe Arch Color","글로브 아치 색","Settings.Style"
"Import custom theme","","Settings.Style"
"Export custom theme","","Settings.Style"
"Dark","","Settings.Style"
"Light","","Settings.Style"
"Custom","","Settings.Style"
"Console","콘솔","Console"
"Core output","코어 출력","Console"
"CLI syntax","","Console.NexusAPI"
"URL syntax","","Console.NexusAPI"
"Execute","실행","Console.NexusAPI"
"API Documentation","","Console.NexusAPI"
"Clear","","Console.NexusAPI"
"Core is in Manual Mode","","Console.CoreOutput"
"NXS balances","","Transactions.Balances"
"Total","","Transactions.Balances"
"Available","","Transactions.Balances"
"The current balance across all NXS accounts that is available to be spent","","Transactions.Balances"
"Stake","","Transactions.Balances"
"The amount of NXS currently staked in the trust account","","Transactions.Balances"
"Unclaimed","","Transactions.Balances"
"The sum of all debit and coinbase transactions made to your NXS accounts that are confirmed but have not yet been credited. This does NOT include immature and unconfirmed amounts","","Transactions.Balances"
"Unconfirmed","","Transactions.Balances"
"The sum of all debit transactions made to your NXS accounts that are not confirmed, or credits you have made to your accounts that are not yet confirmed (not yet included in a block)","","Transactions.Balances"
"Immature","","Transactions.Balances"
"The sum of all coinbase transactions that have not yet reached maturity","","Transactions.Balances"
"%{token_name} balances","","Transactions.Balances"
"Legacy transaction","","Transactions"
"Coinbase transaction","","Transactions"
"View contract details","","Transactions"
"View transaction details","","Transactions"
"All","모든","Transactions"
"Past Year","지난 해","Transactions"
"Past Month","지난 달","Transactions"
"Past Week","지난 주","Transactions"
"Address","주소","Transactions"
"Search for account/token address","","Transactions"
"Select an address","","Transactions"
"Time span","시간 범위","Transactions"
"Operation","","Transactions"
"Transactions","업무","Transactions"
"Loading transactions...","","Transactions"
"Failed to load transactions","","Transactions"
"Previous","너무 이른","Transactions"
"Page <page></page>","","Transactions"
"Next","다음 것","Transactions"
"Accounts","","SelectAddress"
"Unnamed account","","SelectAddress"
"Tokens","","SelectAddress"
"Contacts","","SelectAddress"
"My address for %{name}","","SelectAddress"
"%{name}'s address","","SelectAddress"
"Unnamed account","","User.Accounts"
"Details","","User.Accounts"
"Rename","","User.Accounts"
"Transaction History","","User.Accounts"
"Create new account","","User.Accounts"
"Account Details","","User.Accounts.AccountDetails"
"Account name","계정 이름","User.Accounts.AccountDetails"
"Unnamed","","User.Accounts.AccountDetails"
"Created at","","User.Accounts.AccountDetails"
"Last modified","","User.Accounts.AccountDetails"
"Token","","User.Accounts.AccountDetails"
"Data","","User.Accounts.AccountDetails"
"Total account balance","","User.Accounts.AccountDetails"
"Available balance","","User.Accounts.AccountDetails"
"Send %{token_name}","","User.Accounts.AccountDetails"
"Unclaimed balance","","User.Accounts.AccountDetails"
"Unconfirmed balance","","User.Accounts.AccountDetails"
"Stake balance","","User.Accounts.AccountDetails"
"Immature balance","","User.Accounts.AccountDetails"
"Address","주소","User.Accounts.AccountDetails"
"Adjust stake amount","","User.Accounts.AccountDetails"
"Trust Account is empty.","","User.Accounts.AccountDetails"
"Trust Account must mature for 72 hours before staking","","User.Accounts.AccountDetails"
"Time","","User.Accounts.AccountHistory"
"Operation","","User.Accounts.AccountHistory"
"From","","User.Accounts.AccountHistory"
"staking","","User.Accounts.AccountHistory"
"mining","","User.Accounts.AccountHistory"
"To","","User.Accounts.AccountHistory"
"Change","","User.Accounts.AccountHistory"
"Account History","","User.Accounts.AccountHistory"
"Loading account history","","User.Accounts.AccountHistory"
"Account balance","","User.Accounts.AccountHistory"
"Show %{tokenName}","","User.Accounts.AccountHistory"
"Total","","User.Accounts.AccountHistory"
"Available","","User.Accounts.AccountHistory"
"Unclaimed","","User.Accounts.AccountHistory"
"Unconfirmed","","User.Accounts.AccountHistory"
"Stake","","User.Accounts.AccountHistory"
"Name already in use","","RenameAccount"
"The name you entered is already in use. Please choose another name.","","RenameAccount"
"Fee","보수","RenameAccount"
"Account has been renamed to %{account_name}","","RenameAccount"
"Rename account","","RenameAccount"
"Error renaming account","","RenameAccount"
"Account name","계정 이름","RenameAccount"
"Cancel","취소","RenameAccount"
"Renaming","","RenameAccount"
"Rename","","RenameAccount"
"Unnamed asset","","User.Assets"
"You own %{percentage}% of this asset","","User.Assets"
"Create new asset","","User.Assets"
"You don't own any asset","","User.Assets"
"Asset Details","","AssetDetails"
"Edit asset","","AssetDetails"
"Name","이름","AssetDetails"
"Address","주소","AssetDetails"
"Owner","","AssetDetails"
"Ownership","","AssetDetails"
"Created at","","AssetDetails"
"Last modified","","AssetDetails"
"View history","","AssetDetails"
"Tokenize","","AssetDetails"
"Transfer ownership","","AssetDetails"
"Name","이름","CreateAsset"
"Field name","","CreateAsset"
"Value","","CreateAsset"
"Field value","","CreateAsset"
"Mutable","","CreateAsset"
"Type","","CreateAsset"
"Max. length","","CreateAsset"
"Only applicable to mutable string fields","","CreateAsset"
"Unlimited","","CreateAsset"
"Remove field","","CreateAsset"
"Add field","","CreateAsset"
"Create a new asset","","CreateAsset"
"New asset has been created","","CreateAsset"
"Error creating asset","","CreateAsset"
"Asset name","","CreateAsset"
"A local Name object register will be created for this asset name","","CreateAsset"
"Asset name (optional)","","CreateAsset"
"Asset data","","CreateAsset"
"Estimated fee","","CreateAsset"
"Creating asset","","CreateAsset"
"Create asset","","CreateAsset"
"Asset History Event","","AssetHistoryDetails"
"Type","","AssetHistoryDetails"
"Time","","AssetHistoryDetails"
"Owner","","AssetHistoryDetails"
"Checksum","","AssetHistoryDetails"
"Name","이름","AssetHistoryDetails"
"Address","주소","AssetHistoryDetails"
"Time","","AssetHistory"
"Action","","AssetHistory"
"Register","","AssetHistory"
"Owner","","AssetHistory"
"Asset History","","AssetHistory"
"Loading asset history","","AssetHistory"
"Edit asset","","EditAsset"
"Asset has been updated","","EditAsset"
"Error updating asset","","EditAsset"
"Name","이름","EditAsset"
"Address","주소","EditAsset"
"Updating asset","","EditAsset"
"Update asset","","EditAsset"
"Tokenize asset","","TokenizeAsset"
"Asset has been tokenized","","TokenizeAsset"
"Error tokenizing asset","","TokenizeAsset"
"Asset name","","TokenizeAsset"
"Asset address","","TokenizeAsset"
"Token","","TokenizeAsset"
"Token address","","TokenizeAsset"
"Tokenizing asset","","TokenizeAsset"
"Transfer asset","","TransferAsset"
"Asset has been transferred","","TransferAsset"
"Error transferring asset","","TransferAsset"
"Asset name","","TransferAsset"
"Asset address","","TransferAsset"
"Transfer to","","TransferAsset"
"Recipient username or user ID","","TransferAsset"
"Transferring asset","","TransferAsset"
"User","","User"
"User ID","","User"
"Accounts","","User"
"Staking","","User"
"Tokens","","User"
"Names","","User"
"Namespaces","","User"
"Assets","","User"
"Change password & PIN","","User"
"Change recovery phrase","","User"
"Set recovery phrase","","User"
"Start staking?","","User"
"You have %{amount} NXS in your trust account and can start staking now.","","User"
"However, keep in mind that if you start staking, your stake amount will be locked, and the smaller the amount is, the longer it would likely take to unlock it.","","User"
"To learn more about staking, visit <link>crypto.nexus.io/stake</link>.","","User"
"Don't show this again","","User"
"Start staking","","User"
"Don't stake","","User"
"User Failed to Unlock","","User"
"User Unlocked","","User"
"Indexing User...","","User"
"Change register address","","ChangeRegisterAddress"
"Name has been updated","","ChangeRegisterAddress"
"Error updating name","","ChangeRegisterAddress"
"Name","이름","ChangeRegisterAddress"
"Register address","","ChangeRegisterAddress"
"Register address that this name points to","","ChangeRegisterAddress"
"Name update fee","","ChangeRegisterAddress"
"Updating name","","ChangeRegisterAddress"
"Update name","","ChangeRegisterAddress"
"Local","","CreateName"
"Namespaced","","CreateName"
"Global","","CreateName"
"Namespace","","CreateName"
"A namespace you own","","CreateName"
"Name cannot start with a colon character","","CreateName"
"Create a new name","","CreateName"
"New name has been created","","CreateName"
"Error creating name","","CreateName"
"Name","이름","CreateName"
"name","","CreateName"
"namespace","","CreateName"
"Register address","","CreateName"
"Register address that this name points to","","CreateName"
"Name creation fee","","CreateName"
"Creating name","","CreateName"
"Create name","","CreateName"
"View name details","","User.Names"
"Change register address","","User.Names"
"Transfer name","","User.Names"
"Unused","","User.Names"
"Global","","User.Names"
"Namespaced","","User.Names"
"Local","","User.Names"
"Create new name","","User.Names"
"Show unused names","","User.Names"
"You don't own any name","","User.Names"
"Name Details","","NameDetails"
"Change register address","","NameDetails"
"Name","이름","NameDetails"
"Type","","NameDetails"
"Global","","NameDetails"
"Namespaced","","NameDetails"
"Local","","NameDetails"
"Namespace","","NameDetails"
"Address","주소","NameDetails"
"Points to","","NameDetails"
"Created at","","NameDetails"
"Last modified","","NameDetails"
"View history","","NameDetails"
"Transfer ownership","","NameDetails"
"Name History Event","","NameHistoryDetails"
"Type","","NameHistoryDetails"
"Time","","NameHistoryDetails"
"Owner","","NameHistoryDetails"
"Checksum","","NameHistoryDetails"
"Name","이름","NameHistoryDetails"
"Namespace","","NameHistoryDetails"
"Address","주소","NameHistoryDetails"
"Points to","","NameHistoryDetails"
"Time","","NameHistory"
"Action","","NameHistory"
"Register","","NameHistory"
"Owner","","NameHistory"
"Name History","","NameHistory"
"Loading name history","","NameHistory"
"Transfer name","","TransferName"
"Name has been transferred","","TransferName"
"Error transferring name","","TransferName"
"Name","이름","TransferName"
"Transfer to","","TransferName"
"Recipient username or user ID","","TransferName"
"Transferring name","","TransferName"
"Create a new namespace","","CreateNamespace"
"New namespace has been created","","CreateNamespace"
"Error creating namespace","","CreateNamespace"
"Name","이름","CreateNamespace"
"Namespace name","","CreateNamespace"
"Namespace names can only contain lowercase letters, numbers, and periods (.)","","CreateNamespace"
"Namespace creation fee","","CreateNamespace"
"Creating namespace","","CreateNamespace"
"Create namespace","","CreateNamespace"
"View name details","","User.Namespaces"
"Transfer namespace","","User.Namespaces"
"Create new namespace","","User.Namespaces"
"You don't own any namespace","","User.Namespaces"
"Namespace Details","","NamespaceDetails"
"Name","이름","NamespaceDetails"
"Address","주소","NamespaceDetails"
"Created at","","NamespaceDetails"
"Last modified","","NamespaceDetails"
"View history","","NamespaceDetails"
"Transfer ownership","","NamespaceDetails"
"Namespace History Event","","NamespaceHistoryDetails"
"Type","","NamespaceHistoryDetails"
"Time","","NamespaceHistoryDetails"
"Owner","","NamespaceHistoryDetails"
"Checksum","","NamespaceHistoryDetails"
"Name","이름","NamespaceHistoryDetails"
"Address","주소","NamespaceHistoryDetails"
"Time","","NamespaceHistory"
"Action","","NamespaceHistory"
"Register","","NamespaceHistory"
"Owner","","NamespaceHistory"
"Namespace History","","NamespaceHistory"
"Loading namespace history","","NamespaceHistory"
"Transfer namespace","","TransferNamespace"
"Namespace has been transferred","","TransferNamespace"
"Error transferring namespace","","TransferNamespace"
"Namespace","","TransferNamespace"
"Transfer to","","TransferNamespace"
"Recipient username or user ID","","TransferNamespace"
"Transferring namespace","","TransferNamespace"
"The current NXS balance of the trust account that is not staked. You can spend this amount without affecting your Trust Score","","User.Staking"
"Balance that will be staked after the 72 holding period, any change to this balance will reset the hold timer","","User.Staking"
"Trust balance empty!","","User.Staking"
"You must send some NXS to your <b>trust</b> account first","","User.Staking"
"Start staking","","User.Staking"
"In order to start staking, the following settings need to be changed:","","User.Staking"
"Lite mode needs to be turned OFF","","User.Staking"
"Multi-user needs to be turned OFF","","User.Staking"
"Enable staking needs to be turned ON","","User.Staking"
"Apply changes","","User.Staking"
"Cancel","취소","User.Staking"
"Restarting Core","","User.Staking"
"Enter your PIN to start staking","","User.Staking"
"Staking will automatically start when your wallet is synchronized","","User.Staking"
"Error","","User.Staking"
"Stop staking?","","User.Staking"
"If you stop staking, stake amount will still stay locked. In case you want to unlock the stake amount, <link>set your stake amount to 0</link> and keep staking until the next Trust transaction is mined.","","User.Staking"
"Stop staking","","User.Staking"
"Staking is not available in private network","","User.Staking"
