"Tritium Mode is currently in early development, therefore not all Tritium features are supported by the user interface. If you want to access a Tritium feature that hasn't had a user interface yet, you can go to Console/Tritium Console, or use any HTTP client to call Nexus APIs directly.","Modul Tritium este încă în stadiul incipient de dezvoltare, astfel că interfaţa de utilizare nu suportă momentan toate funcţiile Tritium. Dacă doreşti să accesezi o functie Tritium care nu este prezentă încă în interfaţă poţi utiliza Consola/Consola Tritium sau poţi folosi orice alt client HTTP pentru a accesa direct API-ul Nexus.",
"If you need to switch back to Legacy Mode, you can select ""%{menu}"" menu option at any time.",,
File,Fișier,
Switch to Legacy Mode,Comutare la Modul Legacy,
Continue to Tritium Mode,Continuă către Modul Tritium,
Close,Închide,
Are you sure you want to switch to Legacy Mode?,Eşti sigur că doreşti să comuţi pe Modul Legacy?,
Switch to Tritium Mode,Comutare la Modul Tritium,
Start Nexus Core,Pornește Nucleul Nexus,
Stop Nexus Core,Oprește Nucleul Nexus,
Quit Nexus,Închide Nexus,
About,Despre,
Backup Wallet,Copie de rezervă portofel,
Nexus Core is not connected,Nucleul Nexus nu este conectat,
Wallet backed up,S-a creat copie de rezervă,
View Backups,Vizualizare copii de rezervă,
Cut,Tăiere,
Copy,Copiază,
Paste,Lipește,
Core,Nucleu,
Application,Aplicație,
Key Management,Administrare chei,
Style,Stil,
Modules,Module,
Download Recent Database,Descarcă Baza de date recentă,
Cannot bootstrap recent database in manual mode,"Baza de date recentă nu se poate încărca ""bootstrap"" în modul manual",
Please wait for Nexus Core to start.,Te rugăm așteaptă pornirea Nucleului Nexus.,
Toggle FullScreen,Comută ecran mic/mare,
Toggle Developer Tools,Comutare instrumente de dezvoltare,
Toggle Module's Developer Tools,Comutare instrumente de dezvoltare modul,
Nexus Website,Website Nexus,
Nexus Git Repository,Depozitul de informație Nexus Git,
Nexus Wallet Guide,Ghid portofel Nexus,
Open Core Data Folder,Deschide Directorul de Date al Nucleului,
Open Interface Data Folder,Deschide Director Date Interfaţă,
Check for Updates...,Verifică actualizări...,
There are currently no updates available,În acest moment nu există actualizări disponibile,
Checking for Updates...,Căutare actualizări...,
Update available! Downloading...,Actualizare disponibilă! Se descarcă...,
Quit and install update...,Închide și instalează actualizarea...,
Edit,Editează,
Settings,Setări,
View,Vizualizare,
Help,Ajutor,
Manual Core is disconnected,Nucleul Manual este deconectat,
Connecting to Nexus Core...,Conectare la Nucleul Nexus...,
Nexus Core is stopped,Nucleul Nexus este oprit,
Address has been copied to clipboard,Adresa a fost copiată,
Copy to clipboard,Copiază în memoria temporară,
Click to copy to clipboard,Fă clic pentru a copia în clipboard,
Log in,Autentificare,
No Rows Found,Nu au fost găsite rânduri,
Page,Pagină,
rows,rânduri,
Previous,Anteriorul,
Next,Următorul,
Transaction received,Tranzacție primită,
Transaction sent,Tranzacție trimisă,
Genesis transaction,Transacţie geneză,
Trust transaction,Tranzacție de acreditare,
New transaction,Tranzacţie nouă,
Error,Eroare,
Unknown error,Eroare necunoscută,
"Last updated
%{time}",Ultima actualizare la %{time},Overview
Getting next block...,Se preia următorul bloc...,Overview
Block Weight,Greutate bloc,Overview
Trust Weight,Greutate acreditare,Overview
Stake Weight,Greutate miză,Overview
Prime Difficulty,Dificultate primă,Overview
Hash Difficulty,Dificultate Hash,Overview
Stake Difficulty,Dificultate miză,Overview
Balance,Sold,Overview
Transactions,Tranzacţii,Overview
Market Price,Preț pe Piață,Overview
24hr Change,Variații în 24 de ore,Overview
Connections,Conexiuni,Overview
Stake Rate,Rată miză,Overview
Block Count,Număr bloc,Overview
The balance displayed might not be up-to-date since the wallet is not yet fully synchronized,Este posibil ca soldul afişat să nu fie actualizat din moment ce portofelul nu este încă sincronizat complet,Overview
Staking and mining rewards that need to get past 120 block-old to become available,Recompensele pentru minat și cotă parte trebuie să treacă de 120 de blocuri pentru a deveni disponibile,Overview
Immature Balance,Sold Imatur,Overview
Market Cap,Capacitatea pieței,Overview
Available balance,Sold disponibil,Overview
balance,sold,Overview
"This includes your pending balance, unconfirmed balance and immature balance","Aceasta include soldurile tale în așteptare, neconfirmate sau imature",Overview
Incoming balances,Solduri de primit,Overview
NXS Amount,Cantitate NXS,Send
Send all,Trimite tot,Send
Send NXS,Trimite NXS,Send
Move NXS between accounts,Transferă NXS între conturi,Send
You are not logged in,Nu eşti autentificat,Send
You need to log in to your wallet before sending transactions,Trebuie să te autentifici înainte de a face tranzacţii,Send
Log in now,Autentifică-te acum,Send
Move NXS,Mută NXS,Send
From account,Din contul,Send
Select an account,Alege un cont,Send
To account,Către contul,Send
No accounts selected,Niciun cont selectat,Send
Cannot move to the same account,Nu se poate muta în acelaşi cont,Send
Invalid amount,Sumă invalidă,Send
Invalid address,Adresă invalidă,Send
This is an address registered to this wallet.,Aceasta este o adresă înregistrată la acest portofel.,Send
NXS moved successfully,NXS transferat cu succes,Send
Error moving NXS,Eroare transfer NXS,Send
Wallet password,Parola portofelului tău,Send
Enter your wallet password,Introdu parola portofelului tău,Send
Cancel,Anulează,Send
Confirm,Confirmă,Send
Send to,Trimite la,Send
Recipient address,Adresa destinatarului,Send
Your address book is empty,Agenda ta este goală,Send
Create new contact,Creează un contact nou,Send
Remove recipient,Elimină destinatar,Send
Add recipient,Adaugă destinatar,Send
Send transaction?,Trimite tranzacție?,Send
Send To multiple recipients,Trimite la destinatari multipli,Send
Send from,Trimite de la,Send
Message,Mesaj,Send
Enter your message,Introdu mesajul tău,Send
Send,Trimite,Send
There must be at least one recipient,Este necesar cel puțin un destinatar,Send
Address is required,Adresa este necesară,Send
Transaction sent,Tranzacție trimisă,Send
Error sending NXS,Eroare trimitere NXS,Send
%{tokenName} Amount,Sumă %{tokenName},Send
Recipient Address/Name,Adresă/Nume beneficiar,Send
Accounts,Conturi,Send
Tokens,Monede,Send
More options,Mai multe opțiuni,Send
Reference number,Număr de referință,Send
An optional number which may be provided by the recipient to identify this transaction from the others,Un număr opţional care poate fi furnizat de destinatar pentru a diferenţia această tranzacţie de altele,Send
"Invoice number, order number, etc... (Optional)","Număr factură, număr comandă, etc...(Opţional)",Send
Reference must be a number,Referinţa trebuie să fie un număr,Send
Number is too large,Numărul este prea lung,Send
Address/Name is required,Nume/Adresă sunt necesare,Send
Select backup directory,Alege un director de rezervă,Settings.Application
Backup directory,Registru copii de rezervă,Settings.Application
Browse,Răsfoieşte,Settings.Application
Backup wallet,Copie de rezervă portofel,Settings.Application
Wallet has been backed up,S-a creat copie de rezervă portofel,Settings.Application
Connecting to Nexus Core,Conectare la Nucleul Nexus,Settings.Application
Turn module open source policy on?,"Activează politica ""open source"" pentru module?",Settings.Application
"All modules without open source verifications, possibly including your own under-development modules, will become invalid. Wallet must be refreshed for the change to take effect.","Toate modulele fără verificare de tip ""open source"", incluzând posibil şi modulele tale incomplete vor deveni invalide. Portofelul trebuie reîncărcat pentru ca modificările să fie activate.",Settings.Application
Turn module open source policy off?,"Dezactivează politica ""open source"" pentru module?",Settings.Application
"This is only for module developers and can be dangerous for
              regular users. Please make sure you know what you are doing!","Această funcție se adresează doar dezvoltatorilor de module și poate să fie periculoasă pentru
              utilizatorii obișnuiți. Te rugăm asigură-te ca știi ce faci!",Settings.Application
"It would be much easier for a closed source module to hide
              malicious code than for an open source one. Therefore, in case you
              still want to disable this setting, it is highly recommended that
              you only install and run closed source modules that you are
              developing yourself.","Este mult mai uşor ca un modul cu sursă închisă să ascundă
              coduri maliţioase faţă de unul cu sursă deschisă. Astfel, în cazul în care
              doreşti în continuare să dezactivezi această setare, este recomandat să
              instalezi şi să rulezi doar modulele cu sursă închisă 
              dezvoltate de tine.",Settings.Application
Turn policy off,Dezactivează politica,Settings.Application
Keep policy on,Păstrează politica activă,Settings.Application
Are you sure you want to disable auto update?,Eşti sigur că vrei să dezactivezi actualizarea automată?,Settings.Application
Keeping your wallet up-to-date is important for your security and will ensure that you get the best possible user experience.,Păstrarea portofelului actualizat este foarte importantă pentru securitate și pentru ca tu să te bucuri de cea mai bună experiență de utilizare.,Settings.Application
Keep auto update On,Păstrează actualizarea automată activă,Settings.Application
Turn auto update Off,Dezactivează actualizarea automată,Settings.Application
Minimize on close,Minimizează la închidere,Settings.Application
Minimize the wallet when closing the window instead of closing it.,Minimizează portofelul fără a-l închide atunci când închizi fereastra.,Settings.Application
Auto update (Recommended),Actualizare automată (Recomandat),Settings.Application
Automatically check for new versions and notify if a new version is available.,Caută automat versiuni noi şi anunţă-mă atunci când o nouă versiune este disponibilă.,Settings.Application
Send anonymous usage data,Trimite date anonime de folosire,Settings.Application
Send anonymous usage data to allow the Nexus developers to improve the wallet.,Trimite date anonime pentru a permite dezvoltatorilor Nexus să îmbunătățească portofelul.,Settings.Application
Base currency,Valută de bază,Settings.Application
Minimum confirmations,Numărul minim de confirmări,Settings.Application
Minimum amount of confirmations before a block is accepted. Local only.,Numărul minim de confirmări necesare pentru acceptarea unui bloc. Doar local.,Settings.Application
Developer mode,Mod dezvoltator,Settings.Application
Development mode enables advanced features to aid in development. After enabling the wallet must be closed and reopened to enable those features.,"Modul ""dezvoltator"" permite utilizarea de funcţii avansate pentru dezvoltare. După activare, portofelul trebuie redeschis pentru ca funcţiile să fie utilizabile.",Settings.Application
Module open source policy,"Politica ""open source"" a modulului",Settings.Application
Only modules which have valid open source repositories are allowed to be installed and run. You can disable this option to test run the modules that you're developing,"Doar modulele cu o politică ""open source"" se pot descărca și rula. Poți dezactiva această opțiune pentru a testa modulele dezvoltate de tine",Settings.Application
Allow SymLink,Permite SymLink,Settings.Application
Allow the presence of SymLinks in the module directory,Permite prezenţa SymLinks în directorul de module,Settings.Application
Fake Test Transactions,Tranzacţii de test,Settings.Application
Display Test Transactions on the Transactions page,Afişază Tranzacţii Test în pagina de Tranzacţii,Settings.Application
Language,Limbă,Settings.Application
Exit manual Core mode?,Ieşi din modul Nucleu manual?,Settings.Core
(This will restart your Core),(Această funcție va reporni Nucleul),Settings.Core
Enter manual Core mode?,Intră în modul Nucleu manual?,Settings.Core
Reload transaction history,Reîncarcă istoricul tranzacţiilor,Settings.Core
Clear peer connections,Sterge conexiunile cu restul utilizatorilor,Settings.Core
Enable mining,Activează minatul,Settings.Core
Enable/Disable mining to the wallet.,Activează/Dezactivează minatul către portofel.,Settings.Core
Mining IP Whitelist,Listă IP-uri confirmate pentru minat,Settings.Core
IP/Ports allowed to mine to. Separate by <b>;</b> . Wildcards supported only in IP,IP-urile/Port-urile cu permisiune de minat la. Separate cu <b>;</b> . Wildcards suportate doar în IP,Settings.Core
Enable staking,Activează staking,Settings.Core
Enable/Disable staking on the wallet.,"Activează/Dezactivează ""staking"" către portofel.",Settings.Core
Rescan wallet,Rescanează portofelul,Settings.Core
"Used to correct transaction/balance issues, scans over every block in the database. Could take up to 10 minutes.",Folosit pentru a corecta probleme legate de sumă/tranzacții prin scanarea fiecărui bloc din baza de date. Poate dura până la 10 minute.,Settings.Core
Restart Nexus core with -walletclean parameter to clean out and reload all transaction history,Reporneşte Nucleul Nexus cu parametrul -walletclean pentru a reseta şi reîncărca istoricul tranzacţiilor,Settings.Core
Reload,Reîncarcă,Settings.Core
Clear all stored peer connections and restart Nexus,Şterge toate conexiunile stocate şi reporneşte Nexus,Settings.Core
Clear,Șterge,Settings.Core
Verbose level,Nivel prolix,Settings.Core
Verbose level for logs.,Nivel prolix pentru jurnale.,Settings.Core
Testnet Iteration,,Settings.Core
The iteration of Testnet to connect to.,,Settings.Core
Turn Off,,Settings.Core
Avatar Mode,Mod Avatar,Settings.Core
Disabling Avatar will make the core use a separate change key,Dezactivarea modulul Avatar va face ca nucleul să folosească o altă cheie,Settings.Core
Manual Core mode,Mod Nucleu manual,Settings.Core
Enable manual Core mode if you are running the Nexus Core manually outside of the wallet.,"Activează modul ""Nucleu manual"" dacă utilizezi Nucleul Nexus manual, în afara portofelului.",Settings.Core
Username,Nume de utilizator,Settings.Core
Username configured for manual Core.,Nume de utilizator configurat pentru Nucleu manual.,Settings.Core
Password,Parolă,Settings.Core
Password configured for manual Core.,Parola a fost configurată pentru modul Nucleu manual.,Settings.Core
IP address,Adresă IP,Settings.Core
IP address configured for manual Core.,Adresa IP a fost configurată pentru Nucleu în mod manual.,Settings.Core
Port,Port,Settings.Core
Port configured for manual Core.,Port configurat pentru Nucleu manual.,Settings.Core
Data directory name,Denumire director date,Settings.Core
Data directory configured for manual Core.,Directorul de date a fost configurat pentru Nucleu manual.,Settings.Core
Restart Core for these changes to take effect,"Pentru ca schimbările să aibe loc, reporneşte Nucleul",Settings.Core
Save settings,Salvează setările,Settings.Core
Verbose level is required,Este necesar nivelul de notificări dorit,Settings.Core
Manual Core username is required,Este necesar numele de utilizator pentru Nucleul Manual,Settings.Core
Manual Core password is required,Este necesară parola pentru Nucleul Manual,Settings.Core
Manual Core IP is required,Este necesar IP pentru Nucleul Manual,Settings.Core
Manual Core port is required,Este necesar port-ul pentru Nucleul Manual,Settings.Core
Data directory is required,Este necesar un folder director pentru date,Settings.Core
Core settings saved,Setările Nucleului au fost salvate,Settings.Core
Restarting Core...,Se repornește Nucleul...,Settings.Core
Error rescanning,Eroare rescanare,Settings.Core
Rescanned successfully,Rescanare reușită,Settings.Core
Rescanning...,Se rescanează...,Settings.Core
Settings,Setări,Settings
Application,Aplicație,Settings
Core,Nucleu,Settings
Security,Securitate,Settings
Style,Stil,Settings
Modules,Module,Settings
Select module archive file,Selectează arhivă modul,Settings.Modules
Select module directory,Selectează locația modulului,Settings.Modules
Add Module,Adaugă Modul,Settings.Modules
Checking module,Verificare modul,Settings.Modules
Drop here to install,Plasează fișiere aici pentru instalare,Settings.Modules
Select module's <file>archive file</file> or <dir>directory</dir>,Alege <file>arhiva</file> sau <dir>directorul</dir> modulului,Settings.Modules
or drag and drop it here,sau trage aici,Settings.Modules
Disable %{moduleName}?,Dezactivează %{moduleName}?,Settings.Modules
Wallet will be automatically refreshed for the change to take effect,Portofelul se va reinițializa automat pentru ca modificările să aibă efect,Settings.Modules
Enable %{moduleName}?,Activează %{moduleName}?,Settings.Modules
Deprecated Specification version,Versiune specificaţie depreciată,Settings.Modules
Module is not open source,"Modulul nu este de tip ""open source""",Settings.Modules
The provided repository is not verified to be the real source code of this module,Depozitul furnizat nu este verificat ca fiind sursa reală de cod pentru acest modul,Settings.Modules
Overwrite module?,Rescrie Modul?,Settings.Modules
A module with the same directory name already exists,Un modul cu aceeași denumire de fișier există deja,Settings.Modules
Module has been successfully installed,Modulul a fost instalat cu succes,Settings.Modules
The wallet will now be refreshed for the new module to take effect,Portofelul se va reactualiza pentru ca noul modul să se activeze,Settings.Modules
Error copying module files,Eroare copiere fişiere module,Settings.Modules
Cannot find module,Modulul nu poate fi găsit,Settings.Modules
Unsupported file type,Tip de fișier nesuportat,Settings.Modules
Cannot install from that location,Nu se poate instala din locaţia aleasă,Settings.Modules
An unknown error occurred,S-a produs o eroare necunoscută,Settings.Modules
Are you sure you want to log out?,Eşti sigur că doreşti să te deconectezi?,Settings.Security
Error logging out,Eroare deconectare,Settings.Security
Change password,Schimbă parola,Settings.Security
Previous password,Parola anterioară,Settings.Security
Password,Parolă,Settings.Security
New password,Parolă nouă,Settings.Security
Re-enter password:,Reintrodu parola:,Settings.Security
Confirm password,Confirmă parola,Settings.Security
Log out,Deconectare,Settings.Security
Password is required,Parola este necesară,Settings.Security
Password cannot contain these characters:,Parola nu poate conține următoarele simboluri:,Settings.Security
Password must be at least 8 characters,Parola trebuie să aibă cel puțin 8 caractere,Settings.Security
Password cannot start or end with spaces,Parola nu poate să înceapă sau să se termine cu spații,Settings.Security
Passwords do not match,Parolele nu se potrivesc,Settings.Security
Password has been changed.,Parola a fost schimbată.,Settings.Security
Error changing password,Eroare modificare parolă,Settings.Security
Encrypt wallet,Criptează portofel,Settings.Security
Re-enter password,Reintrodu parola,Settings.Security
Encrypt and restart,Criptează şi reporneşte,Settings.Security
Wallet has been encrypted.,Portofelul a fost criptat.,Settings.Security
Error encrypting wallet,Eroare criptare portofel,Settings.Security
Import private key,Importă cheia privată,Settings.Security
Account name,Nume cont,Settings.Security
Private key,Cheie privată,Settings.Security
Import,Importă,Settings.Security
Account name is required,Este necesar numele contului,Settings.Security
Private key is required,Cheia privată este necesară,Settings.Security
Private key imported. Rescanning now,Cheia privată a fost importată. Se rescanează,Settings.Security
Rescanning...,Se rescanează...,Settings.Security
Rescanning done,Rescanare finalizată,Settings.Security
Error rescanning,Eroare rescanare,Settings.Security
An unknown error occurred,S-a produs o eroare necunoscută,Settings.Security
Error importing private key,Eroare importare cheie privată,Settings.Security
Login until date,Conectare doar până la data de,Settings.Security
Login until time,Conectare doar până la ora,Settings.Security
Your wallet password,Parola portofelului tău,Settings.Security
Login for staking & mining only,Conectare doar pentru staking şi minat,Settings.Security
Set timeout for login,Setează cronometru pentru deconectare,Settings.Security
Date is required,Data trebuie precizată,Settings.Security
Time is required,Timp necesar,Settings.Security
Time must be at least one hour in the future,Timpul trebuie setat cu cel puțin o oră în viitor,Settings.Security
Logged in successfully,Conectare reuşită,Settings.Security
Error logging in,Eroare autorizare,Settings.Security
Copied to clipboard,Copiază în memoria temporară,Settings.Security
View private key for address,Vezi cheia privată pentru adresă,Settings.Security
Address,Adresă,Settings.Security
Enter address here,Introdu adresa aici,Settings.Security
View private key,Vezi cheia privată,Settings.Security
Private key will be displayed here,Cheia privată se va afișa aici,Settings.Security
Copy,Copiază,Settings.Security
Address cannot be empty,Câmpul de adresă nu poate fi gol,Settings.Security
Error getting private key,Eroare achiziţie cheie privată,Settings.Security
Twinkling stars,Stele strălucitoare,Settings.Style
Cosmic light,Lumină cosmos,Settings.Style
Custom wallpaper,Fundal de ecran personalizat,Settings.Style
Select a custom wallpaper,Selectează un fundal personalizat,Settings.Style
Color scheme has been reset to default,Schema de culoare a fost resetată la valorile implicite,Settings.Style
Invalid file format! Custom theme file must be in JSON,Format fişier invalid! Fişierul pentru teme personalizate trebuie să fie de tip JSON,Settings.Style
Select custom theme file,Alege un fișier pentru tema personalizată,Settings.Style
Theme exported,Temă exportată,Settings.Style
Theme has been reset to default,Tema a fost resetată,Settings.Style
Render globe,Randare glob,Settings.Style
Render the globe on the Overview page.,Randare glob în pagina generală.,Settings.Style
Your computer does not support OPENGL 2.0,Computerul tău nu suportă OPENGL 2.0,Settings.Style
Overview Display,Afișaj general,Settings.Style
Nexus Addresses format,Format adrese Nexus,Settings.Style
Choose your Nexus Address display preference,Alege preferinţele de afişare pentru adresa ta Nexus,Settings.Style
Sample Address,Mostră Adresă,Settings.Style
This is your Default Address,Aceasta este adresa ta implicită,Settings.Style
Theme,Temă,Settings.Style
Select Wallet Theme,Selectează o temă,Settings.Style
Background,Fundal,Settings.Style
Customize your background wallpaper,Personalizează imaginea de fundal,Settings.Style
Color scheme,Schemă culoare,Settings.Style
Background Color,Culoare fundal,Settings.Style
Foreground Color,Culoare prim plan,Settings.Style
Primary Color,Culoare primară,Settings.Style
Primary Color Accent,Accent culoare primară,Settings.Style
Danger Color,Culoare de alertă,Settings.Style
Danger Color Accent,Accent culoare alertă,Settings.Style
Globe Color,Culoare Glob,Settings.Style
Globe Pillar Color,Culoare Stâlpi Glob,Settings.Style
Globe Arch Color,Culoare arcuri Glob,Settings.Style
Import custom theme,Importă tema personalizată,Settings.Style
Export custom theme,Exportă tema personalizată,Settings.Style
Dark,Intunecat,Settings.Style
Light,Deschis,Settings.Style
Custom,Personalizat,Settings.Style
Reset,Resetare,Settings.Style
Console,Consolă,Console
Core output,Producţie date Nucleu,Console
Enter API here (ex: api/verb/noun?param=value&param2=2 or param=1 param2=2),Introdu API aici (ex: api/verb/noun?param=value&param2=2 or param=1 param2=2),Console.NexusAPI
API Documentation,Documentație API,Console.NexusAPI
Execute,Executare,Console.NexusAPI
Clear,Șterge,Console.NexusAPI
"Enter console commands here (ex: getinfo, help)","Introdu comenzile de consolă aici (ex: getinfo, help)",Console.Console
Execute,Executare,Console.Console
Clear console,Goleşte consola,Console.Console
Core is in Manual Mode,Nucleul este în modul manual,Console.CoreOutput
Pending,În aşteptare,Transactions
All,Toate,Transactions
Receive,Primește,Transactions
Sent,Trimis,Transactions
Stake,Miză,Transactions
Generate,Generează,Transactions
Immature,Nematurizat,Transactions
Orphan,Neasociată,Transactions
Genesis,Geneză,Transactions
Past Year,Anul trecut,Transactions
Past Month,Luna trecută,Transactions
Past Week,Săptămâna trecută,Transactions
Search address,Caută după adresă,Transactions
Search for Address,Cauta Adresele,Transactions
Category,Categorie,Transactions
Min amount,Suma minimă,Transactions
Time span,Durată de timp,Transactions
Time,Timp,Transactions
CATEGORY,CATEGORIE,Transactions
AMOUNT,SUMĂ,Transactions
ACCOUNT,CONT,Transactions
ADDRESS,ADRESĂ,Transactions
Transaction details,Detaliile tranzacției,Transactions
Show transactions chart,Arată tabelul cu tranzacții,Transactions
Download transactions history,Descarcă istoricul tranzacţiilor,Transactions
Loading transactions,Se încarcă tranzacțiile,Transactions
All Accounts,Toate Conturile,Transactions
Send,Trimite,Transactions
Trust,Acreditare,Transactions
Unknown,Necunoscut,Transactions
Legacy transaction,Tranzacţie Legacy,Transactions
Coinbase transaction,Tranzacţie Coinbase,Transactions
Address,Adresă,Transactions
Account/token address,Adresă cont/monedă,Transactions
Name,Nume,Transactions
Operation,Operaţie,Transactions
Transactions,Tranzacţii,Transactions
Loading transactions...,,Transactions
NXS balances,Cantităţi NXS,Transactions
Previous,Anteriorul,Transactions
Page <page></page> of %{total},Pagina <page></page> din %{total},Transactions
Next,Următorul,Transactions
Transactions Details,Detalii tranzacții,Transactions.TransactionDetails
Time,Timp,Transactions.TransactionDetails
Category,Categorie,Transactions.TransactionDetails
Amount,Sumă,Transactions.TransactionDetails
Fee,Taxă,Transactions.TransactionDetails
Account,Cont,Transactions.TransactionDetails
Address,Adresă,Transactions.TransactionDetails
Confirmations,Confirmări,Transactions.TransactionDetails
Pending,În aşteptare,Transactions.TransactionDetails
Transaction ID,ID-ul tranzacţiei,Transactions.TransactionDetails
Block hash,Hash bloc,Transactions.TransactionDetails
Loading transaction details...,Se încarcă detaliile tranzacției...,Transactions.TransactionDetails
Sequence,Secvență,Transactions.TransactionDetails
Type,Tip,Transactions.TransactionDetails
Transactions chart,Tabel tranzacții,Transactions.TransactionsChart
Amount,Sumă,Transactions.TransactionsChart
Time,Timp,Transactions.TransactionsChart
Total,Total,Transactions.Balances
Available,Disponibil,Transactions.Balances
The current balance across all NXS accounts that is available to be spent,Soldul actual din toate conturile NXS disponibil pentru a fi cheltuit,Transactions.Balances
Pending,În aşteptare,Transactions.Balances
The sum of all debit and coinbase transactions made to your NXS accounts that are confirmed but have not yet been credited. This does NOT include immature and unconfirmed amounts,Suma tuturor tranzacţiilor de debit şi a monedelor câştigate alocate conturilor tale NXS care sunt confirmate dar nu au fost creditate încă. Acestea NU includ sumele imature sau neconfirmate,Transactions.Balances
Unconfirmed,Neconfirmat,Transactions.Balances
"The sum of all debit transactions made to your NXS accounts that are not confirmed, or credits you have made to your accounts that are not yet confirmed (not yet included in a block)","Suma tuturor tranzacţiilor de debit către conturile tale NXS care nu sunt confirmate, sau a creditelor încă neconfirmate, (care nu au fost încă adăugate într-un bloc) pe care le-ai realizat către conturile tale",Transactions.Balances
Stake,Miză,Transactions.Balances
The amount of NXS currently staked in the trust account,Cantitatea de NXS cotă parte în mod curent în contul de încredere,Transactions.Balances
Immature,Nematurizat,Transactions.Balances
The sum of all coinbase transactions that have not yet reached maturity,Suma tuturor monedelor câştigate indisponibile momentan pentru ca nu au ajuns încă la maturitate,Transactions.Balances
Unnamed account,Cont fără nume,User.Accounts
Details,Detalii,User.Accounts
History,Istoric,User.Accounts
Create new account,Creează cont nou,User.Accounts
Account Details,Detalii cont,User.Accounts.AccountDetails
Account name,Nume cont,User.Accounts.AccountDetails
Created at,Creat la,User.Accounts.AccountDetails
Last modified,Ultima modificare,User.Accounts.AccountDetails
Token name,Nume monedă,User.Accounts.AccountDetails
Total account balance,Sold total,User.Accounts.AccountDetails
Available balance,Sold disponibil,User.Accounts.AccountDetails
Pending balance,Valoare în aşteptare,User.Accounts.AccountDetails
Unconfirmed balance,Sold Neconfirmat,User.Accounts.AccountDetails
Stake balance,Sold cotă parte,User.Accounts.AccountDetails
Immature balance,Sold Imatur,User.Accounts.AccountDetails
